,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
15557.239703421386,,,,
15710.73248064307,,,,
15864.259718738673,,,,
16017.821425445052,,,,
16171.417608500806,,,,
16325.048275646266,,,,
16478.713434623503,,,,
16632.413093176325,,,,
16786.147259050278,,,,
16939.91593999265,,,,
17093.719143752467,,,,
17247.55687808049,,,,
17401.42915072923,,,,
17555.335969452928,,,,
17709.27734200757,,,,
17863.253276150885,,,,
18017.263779642344,,,,
18171.308860243164,,,,
18325.388525716287,,,,
18479.50278382642,,,,
18633.651642340003,,,,
18787.83510902521,,,,
18942.053191651983,,,,
19096.305897991988,,,,
19250.59323581864,,,,
19404.9152129071,,,,
19559.271837034285,,,,
19713.663115978845,,,,
19868.089057521178,,,,
20022.54966944343,,,,
20177.0449595295,19755.907876142235,,,
20331.57493556503,19910.343302113608,,,
20486.13960533741,20064.813400594267,,,
20640.73897663577,20219.31817936858,,,
20795.373057251014,20373.85764622267,,,
20950.041854975763,20528.431808944406,,,
21104.74537760441,20683.040675323406,,,
21259.48363293309,20837.68425315103,,,
21414.25662875969,20992.3625502204,,,
21569.06437288384,21147.075574326376,,,
21723.90687310694,21301.823333265576,,,
21878.784137232116,21456.605834836362,,,
22033.696173064272,21611.42308683885,,,
22188.642988410043,21766.275097074908,,,
22343.624591077827,21921.161873348155,,,
22498.640988877778,22076.083423463962,,,
22653.69218962179,22231.039755229453,,,
22808.77820112353,22386.0308764535,,,
22963.8990311984,22541.05679494674,,,
23119.054687663574,22696.117518521543,,,
23274.245178337962,22851.21305499206,,,
23429.47051104225,23006.343412174167,,,
23584.730693598864,23161.50859788552,,,
23740.025733831997,23316.70861994552,,,
23895.355639567588,23471.943486175318,,,
24050.720418633344,23627.21320439783,,,
24206.120078858723,23782.517782437724,,,
24361.55462807494,23937.857228121426,,,
24517.024074114972,24093.231549277116,,,
24672.528424813547,24248.640753734737,,,
24828.067688007166,24404.084849325987,,,
24983.64187153408,24559.56384388432,,,
